,num_suppressed_records,num_records,max_group_size,avg_group_size,k,l,t,perc_recs,c_avg,bagging_acc,random_forest_acc,boosting_acc,bagging_auc,random_forest_auc,boosting_auc,bagging_prec,random_forest_prec,boosting_prec,bagging_recl,random_forest_recl,boosting_recl,bagging_f1,random_forest_f1,boosting_f1
"k: 200, clustering: kmeans,  embedding: average_word_embeddings_glove.6B.300d",6420,26141,3478,670.2820512820513,209,2,0.5397874456886669,0.8028316083658364,3.2070911544595755,0.8294945027946686,0.8257478041889319,0.8377863767581843,0.6829260673442619,0.6548814208298127,0.6850318379442054,0.761485826001955,0.8282368249837345,0.8279804028307022,0.4050962038481539,0.33099323972958916,0.3954758190327613,0.5288526816021724,0.47297046256734165,0.5352806616223825
"k: 200, clustering: kmeans,  embedding: msmarco-bert-base-dot-v5",6210,26351,4991,798.5151515151515,206,2,0.38813617268238276,0.8092810417370474,3.8762871432774344,0.8296173453719059,0.814446287083103,0.8316442478963209,0.6426880308022936,0.6106665424638699,0.6500312702496037,0.9677137870855148,0.9578246392896781,0.9430633520449078,0.28835153406136244,0.22438897555902237,0.30577223088923555,0.4443108974358974,0.363598061933853,0.4618103279010406
"k: 200, clustering: kmeans,  embedding: multi-qa-mpnet-base-dot-v1",5598,26963,4274,869.7741935483871,214,2,0.4010139954287132,0.8280765332760051,4.064365390413024,0.8318899330507954,0.8200356243473989,0.8312142988759904,0.6728207270630995,0.6287827435895988,0.6850396790298633,0.81740125930166,0.9045936395759717,0.7691176470588236,0.3712948517940718,0.26625065002600107,0.4079563182527301,0.5106382978723404,0.41141020490156693,0.5331294597349644
"k: 200, clustering: kmeans,  embedding: text-embedding-3-large",6178,26383,4536,775.9705882352941,214,2,0.5890335929364647,0.8102638125364701,3.626030786146234,0.8279589705792028,0.8197285179043057,0.8354523677906762,0.6432187154796203,0.6258878147647016,0.6616834371806718,0.9321753515301903,0.9229340761374187,0.9200863930885529,0.29303172126885074,0.2584503380135205,0.33229329173166927,0.445895153313551,0.40381880966890105,0.48825214899713465
"k: 200, clustering: kmeans,  embedding: text-embedding-3-small",4694,27867,4401,995.25,225,2,0.38144405542531723,0.8558398083596941,4.423333333333333,0.8313371414532277,0.8244579571279406,0.8316442478963209,0.6766792625866676,0.6360778074066268,0.6710435606809074,0.7972972972972973,0.9265975820379966,0.8221574344023324,0.3835153406136245,0.2789911596463859,0.3666146645865835,0.5179073033707865,0.42885691446842533,0.5071030390217587
"k: 200, clustering: kmeans,  embedding: mistral-embed",4072,28489,2851,1055.148148148148,240,2,0.2680266284155183,0.8749424157734713,4.396450617283951,0.8282046557336773,0.824887906148271,0.8313371414532277,0.662236735549036,0.6521633868973576,0.6787445731846162,0.8227692307692308,0.8310046573519627,0.790084388185654,0.34763390535621425,0.3247529901196048,0.38949557982319294,0.48875891061963084,0.4670031781641429,0.5217694183211425
"k: 200, clustering: kmeans,  embedding: jinaai-jina-embeddings-v2-base-en",5485,27076,4444,846.125,211,2,0.5436631046765483,0.8315469426614662,4.0100710900473935,0.8257478041889319,0.8251335913027456,0.8366193722744303,0.704359079067626,0.6584303589272642,0.6875903214656933,0.6911708980674498,0.8055045871559633,0.8072538860103627,0.47425897035881437,0.3424336973478939,0.4050962038481539,0.5625289128758674,0.48056923918992883,0.5394736842105263
"k: 200, clustering: kmeans,  embedding: fasttext",5752,26809,3735,837.78125,227,2,0.4113071021528825,0.8233469488037837,3.6906662995594712,0.8293102389288127,0.8183772495546957,0.8288188686198636,0.6432951503826136,0.6189868752771823,0.6558143218370472,0.9563729683490163,0.960621761658031,0.8619275461380724,0.2906916276651066,0.24102964118564743,0.327873114924597,0.4458624127617148,0.3853668675950946,0.4750423808626859
"k: 200, clustering: kmeans,  embedding: average_word_embeddings_komninos",5371,27190,5211,799.7058823529412,201,2,0.38380105212532,0.8350480636344093,3.978636230611648,0.8316442478963209,0.825563540323076,0.8340396781524476,0.6569455709470838,0.6508995607110172,0.6594116864795219,0.894361170592434,0.8459422283356258,0.9138929088277858,0.32579303172126883,0.31981279251170047,0.328393135725429,0.4776062511911568,0.4641509433962263,0.48316755929609784
"k: 200, clustering: kmeans,  embedding: average_word_embeddings_levy_dependency",5150,27411,4865,913.7,200,2,0.37003445927207307,0.8418353244679218,4.5685,0.8299244518149991,0.8216325778514834,0.8326884098028376,0.651778891421037,0.630277160422967,0.6711883384864948,0.9021657953696789,0.9220430107526881,0.8327402135231317,0.3140925637025481,0.2675507020280811,0.36505460218408736,0.46595949855351987,0.41475211608222495,0.5075921908893709
"k: 200, clustering: kmeans,  embedding: average_word_embeddings_glove.840B.300d",6717,25844,2023,680.1052631578947,220,2,0.5317088934235499,0.7937102668836952,3.0913875598086125,0.8256249616116946,0.8246422209937965,0.8358823168110067,0.6612663227880141,0.6638556374583089,0.6713036965386938,0.7991681521093286,0.779785431959345,0.869182389937107,0.3497139885595424,0.359074362974519,0.359334373374935,0.4865255923313438,0.4917215595513619,0.5084621044885946
"k: 200, clustering: agglomerative,  embedding: BERT",5021,27540,4552,834.5454545454545,204,2,0.4534289191151937,0.8457971192530942,4.090909090909091,0.8265462809409742,0.8218168417173393,0.8309686137215159,0.6502857605257166,0.6309365643624538,0.6611726688609161,0.8624113475177305,0.92,0.8608179419525066,0.3161726469058762,0.26911076443057724,0.33931357254290173,0.4627092846270928,0.4164152082076041,0.48675867213726226
"k: 200, clustering: agglomerative,  embedding: word2vec",5028,27533,3323,809.7941176470588,205,2,0.37862891186970093,0.8455821381407205,3.9502152080344333,0.8302929795467109,0.8177016153798907,0.833978256863829,0.6438486996657189,0.6192629442210258,0.6651184286213426,0.9704604691572546,0.9425403225806451,0.8782263401720715,0.2904316172646906,0.24310972438897555,0.3450338013520541,0.4470682409445667,0.38652335675899124,0.49542654470785885
"k: 200, clustering: agglomerative,  embedding: average_word_embeddings_glove.6B.300d",5151,27410,4215,978.9285714285714,205,2,0.3744386587509535,0.8418046128804398,4.775261324041812,0.8303544008353295,0.8197899391929243,0.8332412014004054,0.6452358504472869,0.6275443538851324,0.6516154831959261,0.9593220338983051,0.9100719424460432,0.9586374695863747,0.29433177327093085,0.2631305252210088,0.3073322932917317,0.45045762037405496,0.4082291246470351,0.4654459539279386
"k: 200, clustering: agglomerative,  embedding: msmarco-bert-base-dot-v5",5147,27414,2464,884.3225806451613,200,2,0.37936089492816694,0.8419274592303676,4.421612903225807,0.8298630305263804,0.8260549106320251,0.8347767336158712,0.6743673027982638,0.6375722242399949,0.67839219479515,0.7917570498915402,0.9439579684763573,0.824354657687991,0.3796151846073843,0.28029121164846593,0.38195527821112846,0.5131810193321616,0.4322373696872494,0.5220326936744848
"k: 200, clustering: agglomerative,  embedding: multi-qa-mpnet-base-dot-v1",6491,26070,5379,1185.0,201,2,0.3485759493670886,0.8006510856546175,5.895522388059701,0.8307229285670413,0.8208955223880597,0.8322584607825072,0.6457464933096722,0.6341946609106826,0.6504333611221409,0.961864406779661,0.8792822185970636,0.9506871463217461,0.2951118044721789,0.28029121164846593,0.30577223088923555,0.4516514126541982,0.4250788643533123,0.46271886681093843
"k: 200, clustering: agglomerative,  embedding: text-embedding-3-large",4992,27569,4821,1021.074074074074,205,2,0.34414418606310604,0.8466877552900709,4.980849141824752,0.8309686137215159,0.8204655733677293,0.8328726736686936,0.6464461063364126,0.6272682849412891,0.651104840333541,0.9604377104377104,0.9253456221198156,0.9562043795620438,0.296671866874675,0.2610504420176807,0.30655226209048364,0.4533174413984903,0.40721963090650976,0.464264619019492
"k: 200, clustering: agglomerative,  embedding: text-embedding-3-small",4865,27696,4366,839.2727272727273,210,2,0.3655863870428787,0.8505881269002795,3.9965367965367964,0.8304772434125668,0.8219396842945765,0.8306000859898041,0.6450468802829314,0.6302088175203727,0.6732334818121314,0.9633105802047781,0.9285067873303168,0.8028953229398663,0.29355174206968276,0.2667706708268331,0.374934997399896,0.44998007174172977,0.4144617249040598,0.5111662531017369
"k: 200, clustering: agglomerative,  embedding: mistral-embed",5036,27525,3440,1019.4444444444445,210,2,0.3383890628055344,0.8453364454408648,4.854497354497354,0.8296787666605245,0.8222467907376697,0.8251950125913642,0.6442547738097703,0.637144571428213,0.6568542379813407,0.9550466497031382,0.8808,0.8128911138923655,0.29277171086843473,0.28627145085803435,0.3377535101404056,0.4481592039800995,0.4321036106750392,0.47722263041880975
"k: 200, clustering: agglomerative,  embedding: jinaai-jina-embeddings-v2-base-en",5183,27378,4585,883.1612903225806,213,2,0.5349857549857551,0.8408218420810172,4.146297137664698,0.8320741969166513,0.8210797862539156,0.8334254652662613,0.6511208988769683,0.6326091620263122,0.6570340811219904,0.9419713831478538,0.8936708860759494,0.9206231454005934,0.3081123244929797,0.2753510140405616,0.32267290691627665,0.4643416927899687,0.42098986285032797,0.4778590681555641
"k: 200, clustering: agglomerative,  embedding: fasttext",4477,28084,4039,936.1333333333333,221,2,0.36574330996499277,0.8625042228432788,4.235897435897436,0.8295559240832873,0.8195442540384498,0.8345310484613967,0.6427376178279942,0.6235222846790832,0.6617986697755004,0.9660574412532638,0.9407766990291262,0.9056338028169014,0.28861154446177845,0.25195007800312014,0.3343733749349974,0.4444444444444444,0.3974569319114028,0.48841625522218
"k: 200, clustering: agglomerative,  embedding: average_word_embeddings_komninos",5419,27142,3133,753.9444444444445,213,2,0.40453678800383175,0.8335739074352754,3.5396452790818986,0.8291873963515755,0.820342730790492,0.8332412014004054,0.641329013836066,0.6262899056372389,0.6743338997733612,0.9716563330380869,0.9315838800374883,0.8251868890166763,0.28523140925637025,0.2584503380135205,0.37311492459698387,0.4410050251256281,0.40464074903317726,0.5138764547896151
"k: 200, clustering: agglomerative,  embedding: average_word_embeddings_levy_dependency",5120,27441,3368,784.0285714285715,213,2,0.4419237197541751,0.8427566720923805,3.6808853118712275,0.8280203918678214,0.8211412075425343,0.8311528775873718,0.6476589341016342,0.6286085460306229,0.6547381798770141,0.900459418070444,0.926873857404022,0.9012435991221653,0.30577223088923555,0.26365054602184085,0.3203328133125325,0.45652173913043476,0.41052631578947363,0.4726644926146174
"k: 200, clustering: agglomerative,  embedding: average_word_embeddings_glove.840B.300d",5775,26786,4330,787.8235294117648,205,2,0.4444709620803181,0.8226405822916987,3.8430416068866573,0.8304772434125668,0.8189914624408821,0.8334254652662613,0.6440591230404342,0.6244175484751597,0.6509279454410987,0.9721739130434782,0.9212746016869728,0.9678217821782178,0.2906916276651066,0.25559022360894434,0.3049921996879875,0.44755804643714975,0.40016283329940977,0.4638196915776987
"k: -, baseline",0,32561,1416,13.060970718010429,1,1,0.7591904425539756,1.0,13.060970718010429,0.8376021128923284,0.8320127756280327,0.8372950064492353,0.6815887545031355,0.6803542226128129,0.7029387761758963,0.840317100792752,0.7906855049712193,0.7658818302976454,0.3858554342173687,0.39287571502860114,0.44825793031721267,0.5288667141838916,0.5249261768282091,0.5655240282105954
"k: 2, baseline",2360,30201,1830,70.23488372093023,2,2,0.7064637940292793,0.9275206535425816,35.117441860465114,0.8309686137215159,0.8212026288311529,0.8334868865548799,0.6736543285615624,0.635922240267174,0.6864376191452966,0.8049052396878483,0.8725099601593626,0.783608195902049,0.375455018200728,0.28471138845553823,0.4076963078523141,0.5120567375886524,0.4293275828268967,0.5363434239781084
"k: 5, baseline",2772,29789,1830,106.01067615658363,5,2,0.7089135616152447,0.9148674795000153,21.202135231316728,0.8271604938271605,0.8218782630059579,0.8296173453719059,0.6901083449851867,0.6406747536487708,0.7073412321293817,0.7265144863915716,0.8529850746268657,0.7072699149265275,0.43031721268850753,0.297191887675507,0.4755590223608944,0.5404964075767472,0.44080215966062475,0.5687189054726368
"k: 10, baseline",3341,29220,1830,151.39896373056996,10,2,0.7106969615808113,0.8973925862227818,15.139896373056995,0.8304772434125668,0.8252564338799828,0.8357594742337694,0.678451034301927,0.6607556799256289,0.6924151610213987,0.7834029227557411,0.7973856209150327,0.7839147286821705,0.39027561102444097,0.34893395735829436,0.4206968278731149,0.5209996528982992,0.4854404051365528,0.5475465313028764
"k: 15, baseline",3745,28816,1830,180.1,15,2,0.7109290128672476,0.8849851048800712,12.006666666666666,0.8293716602174314,0.8221239481604324,0.8347767336158712,0.6909272993356405,0.6397580366423342,0.6982371357580479,0.7396768402154399,0.8620426829268293,0.7598920863309353,0.4284971398855954,0.29407176287051484,0.43941757670306814,0.542640763911755,0.43854207056998845,0.556836902800659
"k: 20, baseline",3985,28576,1830,197.0758620689655,20,2,0.7112109888504796,0.8776143238844016,9.853793103448275,0.8301701369694736,0.824887906148271,0.8352681039248203,0.6833683673040527,0.6628491243389182,0.6885914399181516,0.7656019656019656,0.7857553130384837,0.791875626880642,0.4050962038481539,0.35569422776911075,0.41055642225689026,0.5298418636286345,0.4897082512976553,0.5407534246575343
"k: 25, baseline",4341,28220,1830,218.75968992248062,25,2,0.7127584506825255,0.8666809987408249,8.750387596899225,0.8291259750629568,0.8247650635710337,0.8323198820711258,0.6833133856114197,0.6561237938057932,0.688816510440876,0.7575024201355276,0.8112852664576803,0.7669856459330143,0.40691627665106606,0.33645345813832556,0.4167966718668747,0.5294316644113667,0.47564785884947625,0.5400943396226415
"k: 30, baseline",3757,28804,3331,360.05,30,2,0.6361180249181916,0.8846165658302878,12.001666666666667,0.8274676002702537,0.8200970456360175,0.8334254652662613,0.6468480717515793,0.6353780689225156,0.6675402263376422,0.8973180076628352,0.8590446358653093,0.8584070796460177,0.3044721788871555,0.28523140925637025,0.3530941237649506,0.45466899631139585,0.42826468865898887,0.5003684598378777
"k: 50, baseline",3757,28804,3331,423.5882352941176,51,2,0.6361180249181916,0.8846165658302878,8.30565167243368,0.8295559240832873,0.8194828327498311,0.8278361280019655,0.6539621319472803,0.633269851903847,0.6659465099955024,0.8827734095782702,0.8630904723779024,0.8033740546829552,0.3211128445137805,0.28029121164846593,0.359074362974519,0.4709246901811248,0.4231599607458293,0.4963162623539982
"k: 100, baseline",5139,27422,2176,571.2916666666666,101,2,0.5181482874211341,0.8421731519302232,5.656353135313531,0.8283889195995332,0.8228610036238561,0.8325041459369817,0.6756471875280318,0.6555956810045622,0.6986351179017004,0.7742440041710115,0.7929354445797807,0.7429439861050803,0.3861154446177847,0.33853354134165364,0.4448777951118045,0.5152671755725191,0.4744897959183673,0.5565132541876728
"k: 150, baseline",4145,28416,3902,979.8620689655172,160,2,0.41997466216216217,0.8727004698872884,6.124137931034483,0.8282660770222959,0.8234137952214238,0.8321970394938886,0.6441381298195233,0.6380881363119423,0.6480584530980756,0.930327868852459,0.8931174089068826,0.96964586846543,0.2951118044721789,0.28679147165886637,0.29901196047841916,0.44808527437820767,0.4341665026569573,0.4570747217806041
"k: 200, baseline",5114,27447,2424,946.448275862069,202,2,0.2904810332929675,0.8429409416172722,4.685387504267668,0.8260549106320251,0.8214483139856275,0.8288188686198636,0.634788544738412,0.6307851059518859,0.642075516555041,0.9694444444444444,0.9143865842894969,0.9576490924805532,0.27223088923556943,0.26937077483099325,0.2880915236609464,0.42509135200974424,0.41614782084755975,0.44293423945632615
